name,category,city,district,parcelAddress,roadAddress,roadPostal,districtPostal,latitude,longitude,xCoordinate,yCoordinate
청산칡냉면,한식,서울특별시,광진구,서울특별시 광진구 중곡동 92-3 지?오오피스텔101호,"서울특별시 광진구 용마산로 24-1, 1층 101호 (중곡동, 지?오오피스텔)",4950,143-888,37.556083662350800,127.08854434502900,207752.098530174,450404.656222743
원조부안집 신대방삼거리역점,한식,서울특별시,동작구,서울특별시 동작구 대방동 337-5,서울특별시 동작구 상도로12길 20 (대방동),7041,156-808,37.49940179056350,126.92927264662100,193675.86829441,444113.131763149
미가궁,경양식,서울특별시,중구,서울특별시 중구 충무로2가 61-3 2층,"서울특별시 중구 퇴계로 145, 2층 (충무로2가)",4537,100-861,37.56166986126030,126.9879676677350,198866.36491721,451021.050960516
스시정상,일식,서울특별시,노원구,서울특별시 노원구 상계동 1146-13,서울특별시 노원구 동일로243길 52 (상계동),1604,139-838,37.67918777902440,127.05231365439100,204543.666478563,464064.057766368
가재울 영천식당,한식,서울특별시,서대문구,서울특별시 서대문구 남가좌동 289-67,서울특별시 서대문구 수색로4길 13 (남가좌동),3712,120-805,37.570389543759700,126.91490227819700,192412.499284606,451992.120474325
청기와타운 충무로점,한식,서울특별시,중구,서울특별시 중구 인현동1가 141-2 호운빌딩,"서울특별시 중구 충무로 22, 호운빌딩 1층 (인현동1가)",4556,100-281,37.563299251259000,126.99328370620400,199336.009340872,451201.823851272
응접실,한식,서울특별시,강동구,서울특별시 강동구 암사동 494-43,"서울특별시 강동구 올림픽로98가길 31, 3,4층 (암사동)",5262,134-859,37.55098200716500,127.13143803555800,211542.488411785,449842.895807089
화랑카츠,일식,서울특별시,노원구,서울특별시 노원구 공릉동 238-27,"서울특별시 노원구 공릉로38길 13, 1층 (공릉동)",1819,139-800,37.62351390058570,127.08021245699400,207009.660121723,457887.198833101
아티스트 컴플렉스(ARTIST KOMPLEX),경양식,서울특별시,종로구,서울특별시 종로구 재동 84-12,서울특별시 종로구 북촌로 8-2 (재동),3059,110-250,37.57787872937710,126.98603370196500,198695.796995984,452819.879045291
토모야,일식,서울특별시,마포구,서울특별시 마포구 중동 165-9,"서울특별시 마포구 성암로3길 8, 1층 102호 (중동)",3950,121-878,37.569448786765100,126.91122432080100,192087.519085399,451888.021883603
육미제당 방화점,한식,서울특별시,강서구,"서울특별시 강서구 방화동 849 벽산에어트리움 1층 124,125호","서울특별시 강서구 양천로 28, 벽산에어트리움 1층 124,125호 (방화동)",7601,157-850,37.57256186756950,126.80693865044400,182876.367858149,452247.393831256
시모네타,기타,서울특별시,마포구,서울특별시 마포구 서교동 327-20,"서울특별시 마포구 와우산로29길 14-8, 1층 일부 우측호 (서교동)",4052,121-836,37.55528170936790,126.92920698091600,193674.782498791,450314.449093017
짬뽕관 성신여대점,중국식,서울특별시,성북구,서울특별시 성북구 동선동4가 107-1,"서울특별시 성북구 동소문로 119-1, 지상1층 (동선동4가)",2829,136-054,37.594104655911500,127.01799547276800,201518.425252924,454620.616573006
달콤한 순영씨네,기타,서울특별시,관악구,서울특별시 관악구 봉천동 1595-9,"서울특별시 관악구 관악로 106, 1층 (봉천동)",8791,151-835,37.47484540320900,126.95320637752800,195790.605270198,441386.649314702
돌담길,한식,서울특별시,송파구,서울특별시 송파구 석촌동 239-7,"서울특별시 송파구 가락로 45, 1층 (석촌동)",5691,138-845,37.49962143342920,127.10147740406000,208901.424566355,444139.864447626
아트지트,경양식,서울특별시,강남구,서울특별시 강남구 신사동 657-32,"서울특별시 강남구 도산대로51길 40, 3층 (신사동)",6018,135-897,37.5259479670406,127.0383096367350,203315.261327558,447057.362248777
건강 제일,한식,서울특별시,강남구,서울특별시 강남구 역삼동 707-34 한신인터밸리24,"서울특별시 강남구 테헤란로 322, 한신인터밸리24 지하2층 B130호 (역삼동)",6211,135-918,37.50316955702290,127.04654978561900,204044.789948927,444529.84042741
원조마늘곱창,한식,서울특별시,영등포구,서울특별시 영등포구 문래동2가 42-10,"서울특별시 영등포구 경인로79길 17-1, 1층 (문래동2가)",7290,150-092,37.51346849408940,126.89344714275700,190510.115973004,445677.198902118
한신우동 선릉점,한식,서울특별시,강남구,서울특별시 강남구 역삼동 702-13 성지하이츠1,"서울특별시 강남구 테헤란로 313, 성지하이츠1 지하1층 5호 (역삼동)",6151,135-513,37.50400815228360,127.0452643375400,203931.098064589,444622.849264371
크렘커피 카일리다이어트,기타,서울특별시,강남구,서울특별시 강남구 논현동 203,"서울특별시 강남구 봉은사로 129-1, 지하1층 103호 (논현동)",6121,135-545,37.50630551408730,127.02820046353800,202422.404397085,444877.223579374
날라커피,기타,서울특별시,강동구,서울특별시 강동구 천호동 449-49 힐탑프라자,"서울특별시 강동구 천호대로 1073, 힐탑프라자 지2층 28호 (천호동)",5340,134-864,37.536836808414000,127.1314113827230,211542.314116941,448273.114107211
스파다,경양식,서울특별시,종로구,서울특별시 종로구 재동 60,"서울특별시 종로구 북촌로 20-3, 1층 (재동)",3059,110-250,37.57885147475170,126.98557105616600,198654.952252312,452927.837575128
태성골뱅이,호프/통닭,서울특별시,종로구,서울특별시 종로구 무악동 89 경희궁 롯데캐슬,"서울특별시 종로구 통일로 230, 지하1층 125호 (무악동, 경희궁 롯데캐슬)",3030,110-080,37.57402140462140,126.95933524534000,196337.521555652,452392.511944476
바이트바이바이트(BITE BY BITE),기타,서울특별시,종로구,서울특별시 종로구 누하동 1-11 1층,"서울특별시 종로구 자하문로7길 68-2, 1층 (누하동)",3036,110-805,37.58048225229700,126.96914369962800,197204.119489273,453109.177852236
오벨리베이커리카페,기타,서울특별시,종로구,"서울특별시 종로구 낙원동 109-1 1층,2층","서울특별시 종로구 돈화문로11길 42, 1층,2층 (낙원동)",3133,110-320,37.57294598635490,126.98909403294200,198966.026255364,452272.422026251
무작위,한식,서울특별시,중구,서울특별시 중구 인현동2가 192-20 정암프라자,"서울특별시 중구 퇴계로41길 39, 정암프라자 지층 (인현동2가)",4556,100-282,37.563813647065000,126.99541282709100,199524.099510798,451258.896710836
무무,기타,서울특별시,중구,서울특별시 중구 을지로3가 295-3,"서울특별시 중구 충무로7길 2, 2층,3층 (을지로3가)",4550,100-846,37.56611487513870,126.99242764920000,199260.412957504,451514.297978711
춘풍,기타,서울특별시,중구,서울특별시 중구 신당동 365-5,"서울특별시 중구 다산로 101-3, 2층 (신당동)",4599,100-828,37.55347276828190,127.00920642697200,200742.722704267,450111.324207484
커피스미스 약수역점,기타,서울특별시,중구,서울특별시 중구 신당동 369-101,"서울특별시 중구 다산로 128-1, 1층,2층 (신당동)",4590,100-841,37.555364429950900,127.011204368778,200919.2211647,450321.271260732
한양문고 디킨즈,기타,서울특별시,중구,서울특별시 중구 명동2가 83-5 Noon Square,"서울특별시 중구 명동길 14, Noon Square 지하2층 (명동2가)",4536,100-810,37.56361662260780,126.98290027129300,198418.741655644,451237.168596152
한강,기타,서울특별시,광진구,서울특별시 광진구 광장동 185-5 1층,"서울특별시 광진구 아차산로78길 169, 1층 (광장동)",4969,143-803,37.54795138794170,127.1086050983640,209525.475385778,449504.010944245
백돈 구의점,일식,서울특별시,광진구,서울특별시 광진구 자양동 225-7 1층,"서울특별시 광진구 아차산로41길 22, 1층 (자양동)",5028,143-853,37.53877332582760,127.07869781968700,206883.762370929,448482.856484342
드레 자양,한식,서울특별시,광진구,서울특별시 광진구 자양동 513,"서울특별시 광진구 뚝섬로35길 23, 1층 (자양동)",5070,143-861,37.53612132632820,127.07054932543400,206163.905235537,448187.983190287
떡밀밀 건대점,분식,서울특별시,광진구,서울특별시 광진구 화양동 12-37 1층,"서울특별시 광진구 능동로13길 40, 1층 (화양동)",5011,143-914,37.54392075493940,127.07033149280500,206144.014853158,449053.517805101
굿도우피자,경양식,서울특별시,광진구,서울특별시 광진구 중곡동 129-42,"서울특별시 광진구 용마산로3길 38, 1층 (중곡동)",4925,143-890,37.55636470947460,127.08599170122400,207526.547465525,450435.638323
소다이공공이(SODA2002),기타,서울특별시,마포구,서울특별시 마포구 합정동 457-3,"서울특별시 마포구 희우정로5길 29, 1층 102호 (합정동)",4019,121-888,37.55017630737430,126.90509137720700,191543.600289106,449749.767048672
원조부안집 미아역점,기타,서울특별시,강북구,서울특별시 강북구 미아동 125-32 광희빌딩 1층,"서울특별시 강북구 도봉로 180, 광희빌딩 1층 (미아동)",1157,142-807,37.62511077230400,127.02708712860500,202320.2893958,458061.77510732
디저트39,기타,서울특별시,강북구,서울특별시 강북구 수유동 567-9 1층 103호,"서울특별시 강북구 인수봉로85길 24, 1층 103호 (수유동)",1014,142-070,37.64701848333030,127.00922240656500,200743.203408503,460492.751281085
구름집,한식,서울특별시,은평구,서울특별시 은평구 진관동 167-2,"서울특별시 은평구 연서로48길 33-1, 1층 (진관동)",3308,122-200,37.638495550867,126.93835840714600,194489.448006552,459548.694956604
불백집 2007,한식,서울특별시,은평구,서울특별시 은평구 역촌동 56-30 1층,"서울특별시 은평구 역말로 18, 1층 (역촌동)",3419,122-900,37.605686332331300,126.91239024708700,192194.293896221,455909.452632781
키마라야,일식,서울특별시,서대문구,서울특별시 서대문구 대현동 104-39,"서울특별시 서대문구 연세로2길 83, 1층 (대현동)",3778,120-809,37.55743024986190,126.94139436318500,194751.684140952,450552.13574851
멜티스트,기타,서울특별시,마포구,서울특별시 마포구 연남동 568-19,"서울특별시 마포구 연남로1길 39, 1층 일부호 (연남동)",3991,121-869,37.5600792567001,126.92109100807600,192958.190594466,450847.440082218
휘뚜루,기타,서울특별시,성동구,서울특별시 성동구 성수동1가 656-1661,"서울특별시 성동구 왕십리로2길 38, 1층 (성수동1가)",4779,133-924,37.54280425158500,127.04860819506500,204224.540842831,448928.414986195
킷사앤사보,경양식,서울특별시,용산구,서울특별시 용산구 한강로3가 40-452,"서울특별시 용산구 한강대로15길 9-15, 1,2,3층 (한강로3가)",4379,140-880,37.52549218770080,126.9633279403230,196688.039743216,447006.780516659
뱅룩,기타,서울특별시,성동구,서울특별시 성동구 성수동1가 13-429,"서울특별시 성동구 상원길 44-1, 1층 (성수동1가)",4790,133-822,37.548213892978300,127.04853555432500,204217.817190688,449528.752224949
일라이,기타,서울특별시,마포구,서울특별시 마포구 망원동 382-14 반석,"서울특별시 마포구 월드컵로15길 40, 반석 4층 (망원동)",4014,121-820,37.55547693720120,126.908093448853,191809.430523562,450337.744949795
승승 밀크티,기타,서울특별시,마포구,서울특별시 마포구 합정동 438-2,"서울특별시 마포구 포은로 39, 1층 1호 북동측 일부호 (합정동)",4020,121-888,37.55122684125380,126.90708795764,191720.125751393,449866.173534457
로니스피자,패밀리레스트랑,서울특별시,양천구,서울특별시 양천구 목동 506-6 서경목동클래스,"서울특별시 양천구 목동중앙본로 115, 1층 101호 (목동, 서경목동클래스)",7948,158-807,37.546144212581900,126.87116568796500,188545.455059432,449305.893243168
포차플러스,정종/대포집/소주방,서울특별시,양천구,서울특별시 양천구 신월동 931-6 103호,"서울특별시 양천구 지양로9길 3, 103호 (신월동)",8037,158-845,37.52231160706570,126.83301502838200,185169.725104253,446666.379626821
부산간짜장,한식,서울특별시,금천구,서울특별시 금천구 가산동 371-106 가산 더블유센터 216호,"서울특별시 금천구 가산디지털1로 181, 가산 더블유센터 2층 216호 (가산동)",8503,153-803,37.481611002141800,126.88038138172700,189350.592434703,442143.206055455
모두의 편백샤브 발산직영점,한식,서울특별시,강서구,서울특별시 강서구 내발산동 646-1,"서울특별시 강서구 공항대로 290, 2층 205, 206호 (내발산동)",7646,157-280,37.55819846256900,126.83971828160800,185769.038881853,450647.924741271
잇츠초밥,일식,서울특별시,영등포구,서울특별시 영등포구 영등포동4가 442 타임스퀘어,"서울특별시 영등포구 영중로 15, 타임스퀘어 지하1층 T3호 (영등포동4가)",7305,150-798,37.51727391836660,126.90333983207300,191385.057392247,446098.555926507
마마된장IFC몰,한식,서울특별시,영등포구,서울특별시 영등포구 여의도동 23 서울 국제금융 센터,"서울특별시 영등포구 국제금융로 10, 서울 국제금융 센터 L3층 305호 (여의도동)",7326,150-945,37.52517784586160,126.92530012793500,193326.931018911,446973.914570276
온까스,경양식,서울특별시,강남구,서울특별시 강남구 논현동 66-21,"서울특별시 강남구 도산대로30길 22, 지상1층 (논현동)",6049,135-816,37.51866478427470,127.02983000319700,202566.044634096,446248.841710321
더블유더블유홍우십일호점,경양식,서울특별시,서초구,서울특별시 서초구 서초동 1328 홍우빌딩 10층,"서울특별시 서초구 강남대로 373, 홍우빌딩 10층 (서초동)",6621,137-858,37.49629451011630,127.02798481089300,202403.66,443766.244999999
주마루 호프,정종/대포집/소주방,서울특별시,중랑구,서울특별시 중랑구 망우동 466-50,"서울특별시 중랑구 망우로66길 13, 1층 (망우동)",2165,131-809,37.59915436032460,127.09975668659600,208737.66011802,455185.48225343
더블유더블유홍우이호점,기타,서울특별시,서초구,서울특별시 서초구 서초동 1328 17층,"서울특별시 서초구 강남대로 373, 17층 (서초동, 홍우빌딩)",6621,137-858,37.49629451011630,127.02798481089300,202403.66,443766.244999999
더블유더블유홍우칠호점,기타,서울특별시,서초구,"서울특별시 서초구 서초동 1328 홍우빌딩, 12층","서울특별시 서초구 강남대로 373, 12층 (서초동, 홍우빌딩)",6621,137-858,37.49629451011630,127.02798481089300,202403.66,443766.244999999
헬키푸키 선릉점,"외국음식전문점(인도,태국등)",서울특별시,강남구,"서울특별시 강남구 대치동 908 지상1층1호일부, 2호","서울특별시 강남구 선릉로 344, 지상1층 1호일부, 2호 (대치동)",6199,135-841,37.50069943277370,127.0512227107700,204458.075402138,444255.928967185
네네치킨(번동점),통닭(치킨),서울특별시,강북구,서울특별시 강북구 번동 412-52,"서울특별시 강북구 한천로 981, 1층 (번동)",1066,142-864,37.63686431614930,127.031588764942,202717.207955651,459366.276320496
소풍가는날 은평점,기타,서울특별시,은평구,서울특별시 은평구 역촌동 48-22 1층,"서울특별시 은평구 역말로 33, 1층 (역촌동)",3416,122-900,37.60610579412010,126.91397058326800,192333.865015523,455955.873114807
금별맥주 오목교점,호프/통닭,서울특별시,양천구,서울특별시 양천구 목동 406-184 1층,"서울특별시 양천구 오목로 331, 1층 (목동)",7999,158-806,37.52508401604380,126.87433911248800,188822.717515353,446968.337093504
원조양평서울해장국집,한식,서울특별시,강서구,서울특별시 강서구 공항동 42-22 청보빌딩 (지상 1층),"서울특별시 강서구 공항대로 34, 1층 (공항동, 청보빌딩)",7623,157-812,37.56120636561870,126.81094798424300,183227.963853126,450986.476023762
홉피(HOPPY),호프/통닭,서울특별시,영등포구,서울특별시 영등포구 당산동3가 85-1 지상2층(전체),"서울특별시 영등포구 당산로32길 12 (당산동3가,지상2층(전체))",7257,150-803,37.52638756449370,126.89810137215400,190923.110373866,447110.440999875
평창고추장닭갈비,한식,서울특별시,광진구,서울특별시 광진구 자양동 635-31,서울특별시 광진구 뚝섬로 631 (자양동),5060,143-867,37.53229372760510,127.07986657096200,206987.64848634,447763.86372795
미도인 서울역 그랜드센트럴,한식,서울특별시,중구,서울특별시 중구 남대문로5가 831 그랜드센트럴(GRAND CENTRAL),"서울특별시 중구 세종대로 14, 그랜드센트럴(GRAND CENTRAL) 1층 105,106호 (남대문로5가)",4527,100-095,37.55808017362180,126.97438768840600,197666.569166046,450622.931217442
더빈마켓 성신여대점,기타,서울특별시,성북구,서울특별시 성북구 동소문동4가 248 성환빌딩,"서울특별시 성북구 동소문로13길 13, 성환빌딩 1층 (동소문동4가)",2832,136-034,37.59257328788810,127.01254957473900,201037.553127379,454450.595970047
국화향기,한식,서울특별시,성북구,서울특별시 성북구 성북동 263,서울특별시 성북구 성북로 148-5 (성북동),2838,136-823,37.59497143259210,126.99262761964500,199278.356291515,454716.701186789
조마루감자탕,한식,서울특별시,성북구,서울특별시 성북구 삼선동5가 272,서울특별시 성북구 보문로 157 (삼선동5가),2862,136-045,37.588630252811900,127.01695172238100,201426.362622595,454013.068045084
풍천손가네민물장어,한식,서울특별시,종로구,서울특별시 종로구 창신동 148-1 1층,"서울특별시 종로구 종로51가길 2-1, 1층 (창신동)",3105,110-840,37.572798613846300,127.01252161071400,201035.357569809,452256.067308891
국민고기,한식,서울특별시,성북구,서울특별시 성북구 하월곡동 27-119,"서울특별시 성북구 화랑로11길 23-6, 1층 101호,102호 (하월곡동)",2751,136-865,37.60380839746350,127.04163874843500,203605.747620184,455698.154009776
냉면클라쓰&마약만두 구로점,한식,서울특별시,구로구,서울특별시 구로구 오류동 145-29 대성빌딩,"서울특별시 구로구 오류로8마길 3, 대성빌딩 1층 103-2호 (오류동)",8340,152-896,37.49338787229090,126.84552567962900,186270.228062703,443454.657394463
명가삼계탕,한식,서울특별시,금천구,서울특별시 금천구 가산동 459-14,"서울특별시 금천구 가산디지털2로 144, 현대테라타워 가산디케이 지하1층 B124,125호 (가산동)",8503,153-803,37.48116037660740,126.87939010993100,189262.863257737,442093.310518456
팔팔호텔,한식,서울특별시,금천구,서울특별시 금천구 독산동 296-2,"서울특별시 금천구 시흥대로123길 66, 1층 (독산동)",8523,153-813,37.47238713000290,126.89529281149900,190668.161430053,441118.006804771
또복분식,한식,서울특별시,금천구,서울특별시 금천구 시흥동 828-21,"서울특별시 금천구 금하로25길 31, 1층 101호 (시흥동)",8574,153-841,37.45169638968680,126.91037685420800,192000.10231401,438820.474769777
산타나(Santana),호프/통닭,서울특별시,강서구,서울특별시 강서구 마곡동 773-1 마곡역센트럴푸르지오시티,"서울특별시 강서구 마곡중앙6로 10, 마곡역센트럴푸르지오시티 2층 213호 (마곡동)",7801,157-210,37.5606097986874,126.82817218350700,184749.475457317,450917.336925196
궁채 NC백화점 강서점,한식,서울특별시,강서구,서울특별시 강서구 등촌동 689 NC 강서점 지하 1층,"서울특별시 강서구 강서로56길 17, NC 강서점 지하 1층 (등촌동)",7584,157-930,37.56016664244160,126.84034102142600,185824.428508883,450866.252126246
떡의작품 선유도역점,분식,서울특별시,영등포구,서울특별시 영등포구 양평동4가 73-1,"서울특별시 영등포구 양평로 107-1, 1층 (양평동4가)",7208,150-866,37.53718041836150,126.89531262616700,190677.973875615,448308.459426406
최고집 손칼국수 방이동2호점,분식,서울특별시,송파구,서울특별시 송파구 방이동 147-9 지상1층,"서울특별시 송파구 백제고분로48길 13, 지상1층 (방이동)",5632,138-832,37.511736603478400,127.1149409618940,210090.178966734,445485.707848302
시선(수유역점),기타,서울특별시,강북구,서울특별시 강북구 수유동 229-20,서울특별시 강북구 노해로8길 34 (수유동),1073,142-878,37.6385651215354,127.02459233005000,202099.702103068,459554.84828198
육초연,한식,서울특별시,동대문구,서울특별시 동대문구 회기동 42-73 1층,"서울특별시 동대문구 회기로13길 24, 1층 (회기동)",2454,130-872,37.59276457447460,127.05121321498500,204451.757429484,454472.954236049
식껍 은평본점,한식,서울특별시,은평구,서울특별시 은평구 응암동 88-1 1층,"서울특별시 은평구 응암로 339, 1층 (응암동)",3461,122-907,37.60167287375750,126.92215865405700,193056.374656909,455463.283274078
매머드익스프레스서울역점,까페,서울특별시,용산구,서울특별시 용산구 동자동 11-12 (지상1층),"서울특별시 용산구 후암로 101 (동자동,(지상1층))",4324,140-818,37.55360946461820,126.97435119617900,197663.205610751,450126.78977162
수수커피 여의도점,기타,서울특별시,영등포구,서울특별시 영등포구 여의도동 23-10 BNK금융타워,"서울특별시 영등포구 국제금융로2길 24, BNK금융타워 1층 (여의도동)",7325,150-876,37.52445285100940,126.92488219564100,193289.927062166,446893.48752461
최우영스시야,일식,서울특별시,영등포구,서울특별시 영등포구 여의도동 26-4 교보증권빌딩,"서울특별시 영등포구 의사당대로 97, 교보증권빌딩 지하1층 아케이드1호 (여의도동)",7327,150-737,37.52272127085040,126.9244737077750,193253.666517882,446701.353544281
모카옌,한식,서울특별시,강남구,서울특별시 강남구 역삼동 677-26,"서울특별시 강남구 테헤란로 221, 지상1층 (역삼동)",6142,135-915,37.50246404046800,127.04041797290300,203502.702432232,444451.299696566
커피빈 역삼KSA한국표준협회교육센터점,기타,서울특별시,강남구,서울특별시 강남구 역삼동 738 역삼동 738 빌딩,"서울특별시 강남구 역삼로17길 60, 역삼동 738 빌딩 지상1층 일부호 (역삼동)",6237,135-924,37.49876908352180,127.03650485161800,203156.891275756,444041.112746835
치킨매니아 수서일원점,호프/통닭,서울특별시,강남구,서울특별시 강남구 수서동 738 동익아파트,"서울특별시 강남구 광평로39길 3, 상가동 지하1층 6호,7호,8호,9호,10호 (수서동, 동익아파트)",6352,135-886,37.48551566651880,127.09653658243500,208466.172179419,442574.020279492
호두가,분식,서울특별시,중구,서울특별시 중구 태평로2가 68-1,"서울특별시 중구 세종대로 82, 1층 (태평로2가)",4526,100-864,37.56359942679140,126.97709495398800,197905.900633572,451235.373780637
쏘시지요 시흥사거리점,한식,서울특별시,금천구,서울특별시 금천구 시흥동 888-1,"서울특별시 금천구 시흥대로52길 46, 1층 1,2,3,4호 (시흥동)",8628,153-858,37.453723945035500,126.90208708953800,191266.927537373,439046.217441333
인생제육성북점,한식,서울특별시,성북구,서울특별시 성북구 정릉동 16-320,"서울특별시 성북구 정릉로36길 43, 1층 (정릉동)",2815,136-841,37.60243188327520,127.01626040573700,201365.060132186,455544.720711092
죽에 진심,한식,서울특별시,관악구,서울특별시 관악구 신림동 1634-69,"서울특별시 관악구 문성로 233, 1층 105호 (신림동)",8775,151-900,37.47940715170400,126.92962447813700,193705.298078943,441894.20345277
타코치바스코 강남점,"외국음식전문점(인도,태국등)",서울특별시,강남구,서울특별시 강남구 역삼동 825-24,"서울특별시 강남구 강남대로84길 15, 지상1층 111호 (역삼동)",6232,135-934,37.49722248975660,127.02978423428600,202562.731919583,443869.275108259
호기하우스,경양식,서울특별시,강동구,서울특별시 강동구 성내동 319-10,"서울특별시 강동구 성내로 7, 102호 (성내동)",5392,134-851,37.53086463883460,127.12178634752500,210692.588312686,447609.209611359
멘야유메미루 광화문점,일식,서울특별시,종로구,"서울특별시 종로구 당주동 100 세종빌딩, 세종아파트 지하1층 127호, 128호","서울특별시 종로구 세종대로23길 54, 세종빌딩, 세종아파트 지하1층 127호, 128호 (당주동)",3173,110-724,37.57206853344180,126.9733237814830,197573.030749573,452175.335781858
청도미나리식당 여의도점,한식,서울특별시,영등포구,서울특별시 영등포구 여의도동 37 아일렉스,"서울특별시 영등포구 의사당대로 108, 아일렉스 2층 210호 (여의도동)",7322,150-887,37.520680885741400,126.92397366199300,193209.283508484,446474.956573488
고카페(GOKAFFE),기타,서울특별시,용산구,서울특별시 용산구 한강로3가 40-999 용산역,"서울특별시 용산구 한강대로23길 55, 아이파크몰 더센터 5층 (한강로3가)",4377,140-780,37.529756979149700,126.9641635286510,196762.077394917,447480.039577359
흐리마리,"외국음식전문점(인도,태국등)",서울특별시,용산구,서울특별시 용산구 신창동 27,"서울특별시 용산구 원효로35길 35, 1층 (신창동)",4361,140-060,37.53479616695990,126.95571885043500,196016.006767587,448039.591573364
뽈로파스타,경양식,서울특별시,성동구,서울특별시 성동구 성수동1가 685-467,"서울특별시 성동구 서울숲2길 15, 2층 (성수동1가)",4768,133-825,37.547473257856900,127.04039173974700,203498.28075868,449446.225262325
또봉이통닭,호프/통닭,서울특별시,광진구,서울특별시 광진구 화양동 17-10 1층,"서울특별시 광진구 동일로30길 42, 1층 (화양동)",5008,143-916,37.54761589051780,127.06968257567000,206086.374116549,449463.547117001
송현식당,기타,서울특별시,동대문구,서울특별시 동대문구 답십리동 66-36,"서울특별시 동대문구 답십리로51길 7-5, 1층 (답십리동)",2538,130-883,37.57346946688610,127.05830765443500,205079.545395517,452332.006100748
임금님 파스타,경양식,서울특별시,동대문구,서울특별시 동대문구 장안동 152-32,"서울특별시 동대문구 한천로24길 7, 1층 (장안동)",2623,130-837,37.57094877916960,127.06570645166000,205733.260851136,452052.694618812
케치롱,기타,서울특별시,동대문구,서울특별시 동대문구 회기동 3-43,"서울특별시 동대문구 경희대로4길 37, 1층 (회기동)",2453,130-872,37.5922616562981,127.05456215368000,204747.518658275,454417.305939735
서울레저파크매점,한식,서울특별시,광진구,서울특별시 광진구 능동 18-11 육영재단어린이회관 1층,"서울특별시 광진구 광나루로 441, 육영재단어린이회관 1층 (능동)",4991,143-847,37.5470026989062,127.07785547219700,206808.576422948,449396.05799662
브레니 파이 칸틴(Breanny Pie Canteen),기타,서울특별시,용산구,서울특별시 용산구 한강로2가 250-1,"서울특별시 용산구 한강대로 135-1, 1,2층 (한강로2가)",4376,140-871,37.53187455145120,126.96995551638000,197274.048971617,447714.855105114
오브민 광화문SFC몰점,한식,서울특별시,중구,서울특별시 중구 태평로1가 84 파이낸스빌딩,"서울특별시 중구 세종대로 136, 파이낸스빌딩 지하2층 204호 (태평로1가)",4520,100-768,37.5686316456878,126.97774869773100,197963.789217064,451793.816975812
내향카페&바,기타,서울특별시,광진구,서울특별시 광진구 중곡동 92-40 1층,"서울특별시 광진구 용마산로4길 8, 1층 (중곡동)",4950,143-888,37.556483933323900,127.08872672783700,207768.170265506,450449.09185176
믿소사,일식,서울특별시,광진구,서울특별시 광진구 화양동 11-22 1층,"서울특별시 광진구 아차산로31길 54, 1층 (화양동)",5016,143-914,37.543430363174900,127.07048887374900,206157.961851274,448999.106383245
오늘통닭(외대점),기타,서울특별시,동대문구,서울특별시 동대문구 이문동 287-44,"서울특별시 동대문구 이문로28길 8, 1층 (이문동)",2440,130-830,37.59596721988920,127.06023178959900,205247.921121373,454828.839761018
모리츠플라츠(Moritzplatz),기타,서울특별시,마포구,서울특별시 마포구 합정동 357-25,"서울특별시 마포구 토정로5길 22, 1층 (합정동)",4073,121-883,37.54660291461580,126.9185565181830,192732.975194368,449352.079859285
엉털푸드 면목점,한식,서울특별시,중랑구,서울특별시 중랑구 면목동 181-109,"서울특별시 중랑구 봉우재로14길 12, 1층 (면목동)",2131,131-823,37.590226368753900,127.07796101320500,206813.96327257,454192.876180022
비밀,기타,서울특별시,마포구,서울특별시 마포구 서교동 404-14 SPACE,"서울특별시 마포구 독막로9길 31, SPACE 2층 (서교동)",4048,121-895,37.549876501787600,126.92021555944000,192879.87930928,449715.24284121
우도락,한식,서울특별시,영등포구,서울특별시 영등포구 영등포동 623-6,"서울특별시 영등포구 영신로9길 29, 1층 (영등포동)",7368,150-899,37.511874284084400,126.90618530123700,191635.978685159,445499.072201323
라로커피,기타,서울특별시,강북구,서울특별시 강북구 수유동 119-12 지상1층,"서울특별시 강북구 삼양로 348, 1층 (수유동)",1082,142-891,37.63476442245740,127.0176497283870,201487.08479224,459132.922625067
공주닭발 노원점,한식,서울특별시,노원구,서울특별시 노원구 상계동 389-567,"서울특별시 노원구 상계로23다길 8, 지상1층 우측호 (상계동)",1684,139-818,37.659210157159400,127.06916412916500,206031.548151162,461847.924420674
후타바 킷사,기타,서울특별시,마포구,서울특별시 마포구 대흥동 18-25,"서울특별시 마포구 고산18길 6, 1층 일부호 (대흥동)",4106,121-809,37.554302441220000,126.94514821983800,195083.121019565,450204.820381239
시진커피 sijin coffee,기타,서울특별시,노원구,서울특별시 노원구 상계동 138-135,"서울특별시 노원구 한글비석로44길 77, 2층 (상계동)",1658,139-814,37.66594887618090,127.07178057032900,206261.822320764,462595.947080756
요커(yo.kr) 상암점,기타,서울특별시,마포구,서울특별시 마포구 상암동 1601 케이지아이티센터,"서울특별시 마포구 월드컵북로 402, 케이지아이티센터 1층 119호 (상암동)",3925,121-904,37.58026209280160,126.88899725348900,190125.564768858,453090.149821248
풍물도깨비,기타,서울특별시,종로구,서울특별시 종로구 숭인동 72-12,"서울특별시 종로구 종로 371, 지상 1층 (숭인동)",3113,110-862,37.574373653430800,127.01869604518100,201580.705597311,452430.945712403
